ts,datetime_utc,equity,B&H BTC,Equiponderado,B&H BTC filtrado
1575532799999,2019-12-05 07:59,9996.62742280,7237.4977406377000000,6874.3689208791000000,6963.61583713
1575547199999,2019-12-05 11:59,9996.62742280,7300.6135788205000000,6925.1638851690000000,6963.61583713
1575561599999,2019-12-05 15:59,9996.62742280,7267.4708301451000000,6892.3887278343000000,6963.61583713
1575575999999,2019-12-05 19:59,9996.62742280,7304.9322394369000000,6957.0491747622000000,6963.61583713
1575590399999,2019-12-05 23:59,9996.62742280,7318.9876968100000000,6960.7384574865000000,6963.61583713
1575604799999,2019-12-06 03:59,9996.62742280,7302.0498306310000000,6935.8232511330000000,6963.61583713
1575619199999,2019-12-06 07:59,9996.62742280,7297.7311700146000000,6937.3357243458000000,6963.61583713
1575633599999,2019-12-06 11:59,9996.62742280,7269.1249960234000000,6905.5036668672000000,6963.61583713
1575647999999,2019-12-06 15:59,9996.62742280,7305.2194897990000000,6991.6455204855000000,6963.61583713
1575662399999,2019-12-06 19:59,9996.62742280,7362.6596570341000000,7004.1373178838000000,6963.61583713
1575676799999,2019-12-06 23:59,9996.62742280,7456.1447921203000000,7061.3935442439000000,6963.61583713
1575691199999,2019-12-07 03:59,9996.62742280,7458.3932690926000000,7076.1983891793000000,6963.61583713
1575705599999,2019-12-07 07:59,9996.62742280,7450.2115863652000000,7058.1480827541000000,6963.61583713
1575719999999,2019-12-07 11:59,9996.62742280,7453.6784010802000000,7050.4092668166000000,6963.61583713
1575734399999,2019-12-07 15:59,9996.62742280,7438.9097703943000000,7039.2531293214000000,6963.61583713
1575748799999,2019-12-07 19:59,9996.62742280,7448.7456190000000000,7062.6552471780000000,6963.61583713
1575763199999,2019-12-07 23:59,9996.62742280,7417.2570362029000000,7028.3156689302000000,6963.61583713
1575777599999,2019-12-08 03:59,9996.62742280,7333.7563274959000000,6973.5765458472000000,6963.61583713
1575791999999,2019-12-08 07:59,9996.62742280,7364.1850555087000000,6990.5166673686000000,6963.61583713
1575806399999,2019-12-08 11:59,9996.62742280,7448.7753345547000000,7064.7511690581000000,6963.61583713
1575820799999,2019-12-08 15:59,9996.62742280,7474.4990997400000000,7104.6771761850000000,6963.61583713
1575835199999,2019-12-08 19:59,9996.62742280,7444.7736398551000000,7070.2689545493000000,6963.61583713
1575849599999,2019-12-08 23:59,9996.62742280,7438.9493911339000000,7074.2754811122000000,6963.61583713
1575863999999,2019-12-09 03:59,9996.62742280,7439.1574000168000000,7059.5594331909000000,6963.61583713
1575878399999,2019-12-09 07:59,9996.62742280,7399.8833418883000000,7045.0466529984000000,6963.61583713
1575892799999,2019-12-09 11:59,9996.62742280,7400.4578426125000000,7034.7849403830000000,6963.61583713
1575907199999,2019-12-09 15:59,9996.62742280,7353.6558439600000000,6980.1674890065000000,6963.61583713
1575921599999,2019-12-09 19:59,9996.62742280,7304.4270750070000000,6959.1948096795000000,6963.61583713
1575935999999,2019-12-09 23:59,9996.62742280,7269.1051856536000000,6983.1666735198000000,6963.61583713
1575950399999,2019-12-10 03:59,9996.62742280,7312.6780940287000000,7016.6517835911000000,6963.61583713
1575964799999,2019-12-10 07:59,9996.62742280,7281.9522104689000000,7032.8579141382000000,6963.61583713
1575979199999,2019-12-10 11:59,9996.62742280,7272.4333277800000000,7026.5224851090000000,6963.61583713
1575993599999,2019-12-10 15:59,9996.62742280,7165.5860982637000000,6906.0883157331000000,6963.61583713
1576007999999,2019-12-10 19:59,9996.62742280,7162.7135946427000000,6939.0777877386000000,6963.61583713
1576022399999,2019-12-10 23:59,9996.62742280,7155.6809133637000000,6990.9342448731000000,6963.61583713
