ts,datetime_utc,equity,B&H BTC (OOS),B&H BTC filtrado (OOS),Equiponderado (OOS)
1676213999999,2023-02-12 14:59,9553.084695247853182468212539,5224.048006305222358967119163,9829.657421896079120870837883,5914.434165915511356438875849
1676217599999,2023-02-12 15:59,9555.704083200133495105408215,5229.175756646270141874362359,9839.306038130927373236989029,5942.203315388572646490130836
1676221199999,2023-02-12 16:59,9564.897841622960619676295702,5243.317577405618929771429444,9865.915953258169184479139145,5980.275349725370265199412194
1676224799999,2023-02-12 17:59,9563.177829829483717965926782,5239.409812275824150975946711,9858.562918581054345315343662,5988.177450740618858601339244
1676228399999,2023-02-12 18:59,9563.044966777372015724898324,5235.504429929645100704119760,9851.214367461669454224209030,5995.608360530424616109811509
1676231999999,2023-02-12 19:59,9567.691203900634885688416103,5241.537638044669722600560175,9862.566735633897974201483519,5993.083280546245845904445811
1676235599999,2023-02-12 20:59,9561.190931257638551065331634,5234.598972155668261714922542,9849.510615524289186613085687,5987.586834452616595141683339
1676239199999,2023-02-12 21:59,9533.035551444277797995072930,5179.871198069615530388918026,9746.532261582841853738662121,5875.897074233101153874700468
1676242799999,2023-02-12 22:59,9533.035551444277797995072930,5193.248145288315462192479039,9771.702954678770333656679096,5886.589496200038307632019497
1676246399999,2023-02-12 23:59,9533.035551444277797995072930,5190.631848878245543218430234,9766.780008291287349875064804,5873.657672950890773031297574
1676249999999,2023-02-13 00:59,9533.035551444277797995072930,5197.241690628276467839569929,9779.217397434163303436265212,5889.108161502074809543793560
1676253599999,2023-02-13 01:59,9533.035551444277797995072930,5172.727612789661416468883127,9733.090555508457531901431110,5816.300819839959900115180403
1676257199999,2023-02-13 02:59,9533.035551444277797995072930,5184.548602307290622325218394,9755.333485406729920371912446,5818.907553328145736120751754
1676260799999,2023-02-13 03:59,9533.035551444277797995072930,5196.603104619261223499820312,9778.015803962537219963157170,5840.920048172520236064923176
1676264399999,2023-02-13 04:59,9533.035551444277797995072930,5203.699034226900766946739567,9791.367838882322580347171162,5847.405204894520214735785048
1676267999999,2023-02-13 05:59,9533.035551444277797995072930,5202.405182723560178601649857,9788.933267034960776892329121,5857.069126384732851548701451
1676271599999,2023-02-13 06:59,9533.035551444277797995072930,5200.043844160373211658769742,9784.490061324582236885425875,5859.351093142906066295397009
1676275199999,2023-02-13 07:59,9533.035551444277797995072930,5210.682973004601069781837061,9804.509146588800381316125162,5855.663614121146098064395110
1676278799999,2023-02-13 08:59,9533.035551444277797995072930,5175.651288286160314994527831,9738.591880843103817056295170,5747.729128814752640293027570
1676282399999,2023-02-13 09:59,9533.035551444277797995072930,5143.262110597562492941481009,9677.646880619919665377348830,5663.185462250850458728661210
1676285999999,2023-02-13 10:59,9533.035551444277797995072930,5145.506692763578762225227799,9681.870392001530749823870382,5682.920935474729761585188016
1676289599999,2023-02-13 11:59,9533.035551444277797995072930,5147.639284099655790897152827,9685.883176169834274855331941,5686.615352947277396989707033
1676293199999,2023-02-13 12:59,9533.035551444277797995072930,5160.592095834756045489984616,9710.255795989831997839717456,5698.707603991245952787041798
1676296799999,2023-02-13 13:59,9533.035551444277797995072930,5140.436129229308463885723375,9672.329381152201251201579658,5677.254034958887304091208625
1676300399999,2023-02-13 14:59,9533.035551444277797995072930,5163.491943495097658779071498,9715.712285747178802267973006,5723.041000546865518871198598
1676303999999,2023-02-13 15:59,9533.035551444277797995072930,5138.086704584200139561122171,9667.908593230472451557980666,5667.999019872702153033941585
1676307599999,2023-02-13 16:59,9533.035551444277797995072930,5123.966328877392908376957125,9641.339030122800172969778208,5641.592391223387681727689111
1676311199999,2023-02-13 17:59,9533.035551444277797995072930,5113.153256829216868027017710,9620.992645144295819234836805,5603.012701793150516575693080
1676314799999,2023-02-13 18:59,9533.035551444277797995072930,5155.142669705584911889210830,9700.001899461440755664351438,5678.157306383388790206024342
1676318399999,2023-02-13 19:59,9533.035551444277797995072930,5148.759192399048197015370439,9687.990448302909869005931866,5691.012095827332231846903200
1676321999999,2023-02-13 20:59,9533.035551444277797995072930,5161.833526098550606314647119,9712.591729567134943696020777,5698.703052792874885277056623
1676325599999,2023-02-13 21:59,9533.035551444277797995072930,5150.358040205202036388400264,9690.998915539705025761362822,5689.796725925075995635337615
1676329199999,2023-02-13 22:59,9533.035551444277797995072930,5156.517535851860270038597133,9702.588912271620793589662409,5705.975071997819570012591242
1676332799999,2023-02-13 23:59,9533.035551444277797995072930,5188.351524957993346079846712,9762.489243543727044338630489,5755.014827951619184301063541
1676336399999,2023-02-14 00:59,9533.035551444277797995072930,5179.768738374139203871719393,9746.339468600454086614245532,5725.472201060059000790694817
1676339999999,2023-02-14 01:59,9533.035551444277797995072930,5172.420233703232436917287230,9732.512176561294230528181344,5713.557314079342882179722361
1676343599999,2023-02-14 02:59,9533.035551444277797995072930,5174.593332360776850491360554,9736.601181211006872794877368,5720.287213076428475384565573
1676347199999,2023-02-14 03:59,9533.035551444277797995072930,5170.826151464310054591568968,9729.512676439958969918072089,5721.605618014617404382227822
1676350799999,2023-02-14 04:59,9533.035551444277797995072930,5171.905552442235075807638284,9731.543728091625446833437548,5720.492673444991107916883415
1676354399999,2023-02-14 05:59,9533.035551444277797995072930,5176.737837614932521781564493,9740.636383167960138189643182,5736.127081080902363537453134
1676357999999,2023-02-14 06:59,9533.035551444277797995072930,5181.215088028886417730779160,9749.060988142532566719382031,5744.100623842630590564117036
1676361599999,2023-02-14 07:59,9533.035551444277797995072930,5187.043376752958386592822309,9760.027770349985552447823342,5765.049840392625850532724126
1676365199999,2023-02-14 08:59,9533.035551444277797995072930,5169.515620475659366580888784,9727.046719688487529954604091,5726.410070766787183691711948
1676368799999,2023-02-14 09:59,9533.035551444277797995072930,5198.626087909014740083579361,9781.822344475263133652219587,5788.999712798119602738262552
1676372399999,2023-02-14 10:59,9530.038697451073524738001310,5196.815172361061062105184924,9778.414840600502598429972900,5783.802999865110277948796692
1676375999999,2023-02-14 11:59,9527.223487189495998336811481,5196.891421436764374862169953,9778.558314447860936755120129,5777.440023060584619914187823
1676379599999,2023-02-14 12:59,9527.222267993965682466885732,5208.688583118236295481947398,9800.756408768833844498992955,5786.767239333055835172325408
1676383199999,2023-02-14 13:59,9523.921691114987286984775396,5175.513086836448060622492466,9738.331834494766828841965817,5788.197104118419878599758246
1676386799999,2023-02-14 14:59,9560.603002807489343715393139,5301.157266893813112991885453,9974.749833594928700248633991,5912.499016596780851395435460
1676390399999,2023-02-14 15:59,9583.225331929528190619022229,5252.086221111499896824707771,9882.415445704378091871070472,5914.931653269751554275822731
1676393999999,2023-02-14 16:59,9582.700951055157213700477744,5244.201590127054212047724623,9867.579353175979919436314830,5897.288043020575516516134756
1676397599999,2023-02-14 17:59,9583.968621799758442614474855,5254.161625640799440928894027,9886.320624487162863158671609,5911.295304379941399224742030
