ts,datetime_utc,equity,B&H BTC,Equiponderado,B&H BTC filtrado
1592179199999,2020-06-14 23:59,10553.16876106,9253.5693596290000000,9304.5871152675000000,6207.21108515
1592193599999,2020-06-15 03:59,10553.16876106,9077.1481113751000000,9019.3089257208000000,6207.21108515
1592207999999,2020-06-15 07:59,10553.16876106,9036.8439140170000000,9002.3092407225000000,6170.3123510500000000
1592222399999,2020-06-15 11:59,10553.16876106,9031.2871052881000000,8974.6074139788000000,6166.5181790200000000
1592236799999,2020-06-15 15:59,10553.16876106,9209.8874942200000000,9119.3532805215000000,6288.4659791500000000
1592251199999,2020-06-15 19:59,10553.16876106,9329.3143085593000000,9328.3166071224000000,6370.0102432600000000
1592265599999,2020-06-15 23:59,10553.16876106,9336.6936713098000000,9338.3902114344000000,6375.0488496100000000
1592279999999,2020-06-16 03:59,10553.16876106,9471.8895400099000000,9427.8997005462000000,6467.3601758800000000
1592294399999,2020-06-16 07:59,10553.16876106,9414.0234498241000000,9422.3954437128000000,6427.8493862200000000
1592308799999,2020-06-16 11:59,10553.16876106,9419.8179829906000000,9429.4504111833000000,6431.8058757700000000
1592323199999,2020-06-16 15:59,10553.16876106,9363.0414631438000000,9376.5830493654000000,6393.0390414100000000
1592337599999,2020-06-16 19:59,10553.16876106,9417.4209282448000000,9416.7901395279000000,6430.1691741100000000
1592351999999,2020-06-16 23:59,10553.16876106,9435.3195973591000000,9462.0009505608000000,6442.3903307200000000
1592366399999,2020-06-17 03:59,10553.16876106,9370.7179814413000000,9397.4005300464000000,6398.2805446600000000
1592380799999,2020-06-17 07:59,10553.16876106,9422.8489695700000000,9496.0297020465000000,6388.64461863
1592395199999,2020-06-17 11:59,10553.16876106,9388.7850386989000000,9475.7523769692000000,6388.64461863
1592409599999,2020-06-17 15:59,10553.16876106,9310.1675861476000000,9467.8892024148000000,6388.64461863
1592423999999,2020-06-17 19:59,10553.16876106,9212.6906615467000000,9348.6362519376000000,6388.64461863
1592438399999,2020-06-17 23:59,10553.16876106,9375.4427546386000000,9595.0257171363000000,6388.64461863
1592452799999,2020-06-18 03:59,10553.16876106,9341.9037985672000000,9583.3120302486000000,6388.64461863
1592467199999,2020-06-18 07:59,10553.16876106,9350.8778960866000000,9589.3860489498000000,6388.64461863
1592481599999,2020-06-18 11:59,10553.16876106,9343.2806192683000000,9556.6893263019000000,6388.64461863
1592495999999,2020-06-18 15:59,10553.16876106,9297.0432161551000000,9496.9875619278000000,6388.64461863
1592510399999,2020-06-18 19:59,10553.16876106,9308.9294380351000000,9487.3255291323000000,6388.64461863
1592524799999,2020-06-18 23:59,10553.16876106,9297.3700872568000000,9490.6709522604000000,6388.64461863
1592539199999,2020-06-19 03:59,10553.16876106,9186.3725852674000000,9357.0577703892000000,6388.64461863
1592553599999,2020-06-19 07:59,10553.16876106,9211.3930823248000000,9381.1494788649000000,6388.64461863
1592567999999,2020-06-19 11:59,10553.16876106,9296.8946383816000000,9459.2604263283000000,6388.64461863
1592582399999,2020-06-19 15:59,10553.16876106,9294.3985317868000000,9451.7392973859000000,6388.64461863
1592596799999,2020-06-19 19:59,10553.16876106,9219.1686524713000000,9373.0618715679000000,6388.64461863
1592611199999,2020-06-19 23:59,10553.16876106,9222.0015353527000000,9381.4346562021000000,6388.64461863
1592625599999,2020-06-20 03:59,10553.16876106,9242.2279229185000000,9398.6496930330000000,6388.64461863
