ts,datetime_utc,equity
1620345599999,2021-05-06 23:59,55859.0293333432000000
1620359999999,2021-05-07 03:59,55177.5427070383000000
1620374399999,2021-05-07 07:59,55237.6374638266000000
1620388799999,2021-05-07 11:59,55929.4155772426000000
1620403199999,2021-05-07 15:59,56973.9173249476000000
1620417599999,2021-05-07 19:59,57038.0732075449000000
1620431999999,2021-05-07 23:59,56771.3661989275000000
1620446399999,2021-05-08 03:59,57549.1510328302000000
1620460799999,2021-05-08 07:59,57908.7884861794000000
1620475199999,2021-05-08 11:59,58000.9364213041000000
1620489599999,2021-05-08 15:59,57053.7828307963000000
1620503999999,2021-05-08 19:59,58470.9077292544000000
1620518399999,2021-05-08 23:59,58303.9954585045000000
1620532799999,2021-05-09 03:59,58076.8992843022000000
1620547199999,2021-05-09 07:59,57416.0352529591000000
1620561599999,2021-05-09 11:59,57358.4861286901000000
1620575999999,2021-05-09 15:59,56835.5815126342000000
1620590399999,2021-05-09 19:59,56724.0392254753000000
1620604799999,2021-05-09 23:59,57688.6754673316000000
1620619199999,2021-05-10 03:59,58794.0148606924000000
1620633599999,2021-05-10 07:59,57816.7792236433000000
1620647999999,2021-05-10 11:59,57520.0793151487000000
1620662399999,2021-05-10 15:59,57743.6690538964000000
1620676799999,2021-05-10 19:59,55205.3663714224000000
1620691199999,2021-05-10 23:59,55286.9652846286000000
1620705599999,2021-05-11 03:59,54619.6727882854000000
1620719999999,2021-05-11 07:59,55211.6363534641000000
1620734399999,2021-05-11 11:59,54687.0379507903000000
1620748799999,2021-05-11 15:59,55521.4012008418000000
1620763199999,2021-05-11 19:59,56072.2483435006000000
1620777599999,2021-05-11 23:59,56132.7492128698000000
1620791999999,2021-05-12 03:59,57209.3635700206000000
1620806399999,2021-05-12 07:59,56559.7122079843000000
1620820799999,2021-05-12 11:59,55886.5459369954000000
1620835199999,2021-05-12 15:59,54953.1506483137000000
1620849599999,2021-05-12 19:59,53916.3353240911000000
1620863999999,2021-05-12 23:59,49160.7867173068000000
1620878399999,2021-05-13 03:59,49983.5807113951000000
1620892799999,2021-05-13 07:59,50397.3500002228000000
1620907199999,2021-05-13 11:59,49305.0953561149000000
1620921599999,2021-05-13 15:59,49157.1416092636000000
1620935999999,2021-05-13 19:59,48108.3905372365000000
1620950399999,2021-05-13 23:59,49200.0607754353000000
1620964799999,2021-05-14 03:59,48691.8851693257000000
1620979199999,2021-05-14 07:59,49513.2924375280000000
1620993599999,2021-05-14 11:59,50059.0086944086000000
1621007999999,2021-05-14 15:59,50726.4596737102000000
1621022399999,2021-05-14 19:59,49662.7517724841000000
1621036799999,2021-05-14 23:59,49368.9243676105000000
1621051199999,2021-05-15 03:59,49156.5175826149000000
1621065599999,2021-05-15 07:59,48009.7646111872000000
1621079999999,2021-05-15 11:59,48465.8587550926000000
1621094399999,2021-05-15 15:59,48518.6038646851000000
1621108799999,2021-05-15 19:59,47652.3062985160000000
1621123199999,2021-05-15 23:59,46319.6528168851000000
1621137599999,2021-05-16 03:59,47924.7583143754000000
1621151999999,2021-05-16 07:59,48907.1743631272000000
1621166399999,2021-05-16 11:59,48550.3004563651000000
1621180799999,2021-05-16 15:59,47274.7800812374000000
1621195199999,2021-05-16 19:59,45117.4308100174000000
1621209599999,2021-05-16 23:59,45991.3058426350000000
1621223999999,2021-05-17 03:59,42508.6032110554000000
1621238399999,2021-05-17 07:59,44721.1441725382000000
1621252799999,2021-05-17 11:59,45297.8339426011000000
1621267199999,2021-05-17 15:59,42951.6522264475000000
1621281599999,2021-05-17 19:59,43778.7153552277000000
1621295999999,2021-05-17 23:59,43125.2802125596000000
1621310399999,2021-05-18 03:59,44355.2961682567000000
1621324799999,2021-05-18 07:59,44744.4411674230000000
1621339199999,2021-05-18 11:59,44891.3548698598000000
1621353599999,2021-05-18 15:59,42562.1011147003000000
1621367999999,2021-05-18 19:59,42852.5607567079000000
1621382399999,2021-05-18 23:59,42443.5459566322000000
1621396799999,2021-05-19 03:59,40206.3311795635000000
1621411199999,2021-05-19 07:59,39988.7043621256000000
1621425599999,2021-05-19 11:59,38333.1121372000000000
1621439999999,2021-05-19 15:59,36964.7306536348000000
1621454399999,2021-05-19 19:59,38969.9461899757000000
1621468799999,2021-05-19 23:59,36342.2591189641000000
1621483199999,2021-05-20 03:59,37977.5556200296000000
1621497599999,2021-05-20 07:59,39580.8484686832000000
1621511999999,2021-05-20 11:59,40091.4508450933000000
1621526399999,2021-05-20 15:59,41040.0803081512000000
1621540799999,2021-05-20 19:59,39735.7259397796000000
1621555199999,2021-05-20 23:59,40142.4328317736000000
1621569599999,2021-05-21 03:59,40281.3728603659000000
1621583999999,2021-05-21 07:59,39464.8488483193000000
1621598399999,2021-05-21 11:59,40734.4162073221000000
1621612799999,2021-05-21 15:59,36445.7484907993000000
1621627199999,2021-05-21 19:59,35720.2432227988000000
1621641599999,2021-05-21 23:59,36898.8512688649000000
1621655999999,2021-05-22 03:59,36601.5372389065000000
1621670399999,2021-05-22 07:59,35925.4390331872000000
1621684799999,2021-05-22 11:59,37796.0133911824000000
1621699199999,2021-05-22 15:59,37800.6093969760000000
1621713599999,2021-05-22 19:59,36933.1628293585000000
1621727999999,2021-05-22 23:59,37094.6965847077000000
1621742399999,2021-05-23 03:59,37066.8233943991000000
1621756799999,2021-05-23 07:59,35587.0878221881000000
1621771199999,2021-05-23 11:59,35053.6044686590000000
1621785599999,2021-05-23 15:59,33002.2307706841000000
1621799999999,2021-05-23 19:59,32738.3962656877000000
1621814399999,2021-05-23 23:59,34326.7124747725000000
1621828799999,2021-05-24 03:59,34917.1803570313000000
1621843199999,2021-05-24 07:59,36298.3791498571000000
1621857599999,2021-05-24 11:59,37243.5517033849000000
1621871999999,2021-05-24 15:59,37183.7441969587000000
1621886399999,2021-05-24 19:59,39230.6209409890000000
1621900799999,2021-05-24 23:59,38428.4891626021000000
1621915199999,2021-05-25 03:59,37941.3719795899000000
1621929599999,2021-05-25 07:59,38615.4693379594000000
1621943999999,2021-05-25 11:59,36190.7791262884000000
1621958399999,2021-05-25 15:59,37914.6874114693000000
1621972799999,2021-05-25 19:59,36939.1455610381000000
1621987199999,2021-05-25 23:59,37961.3903582728000000
1622001599999,2021-05-26 03:59,39129.4691927902000000
1622015999999,2021-05-26 07:59,40062.3494118571000000
1622030399999,2021-05-26 11:59,39472.8522377185000000
1622044799999,2021-05-26 15:59,38391.1664258989000000
1622059199999,2021-05-26 19:59,38120.2497136990000000
1622073599999,2021-05-26 23:59,38869.8840121159000000
1622087999999,2021-05-27 03:59,37264.8973768444000000
1622102399999,2021-05-27 07:59,37912.6073226403000000
1622116799999,2021-05-27 11:59,39313.7353474849000000
1622131199999,2021-05-27 15:59,39290.9435170300000000
1622145599999,2021-05-27 19:59,38400.8140759915000000
1622159999999,2021-05-27 23:59,38164.7041835302000000
1622174399999,2021-05-28 03:59,37874.6803696582000000
1622188799999,2021-05-28 07:59,36625.3889241457000000
1622203199999,2021-05-28 11:59,35016.5095512085000000
1622217599999,2021-05-28 15:59,36400.9176239419000000
1622231999999,2021-05-28 19:59,35450.0099683570000000
1622246399999,2021-05-28 23:59,35325.3928371301000000
1622260799999,2021-05-29 03:59,36113.1323818573000000
1622275199999,2021-05-29 07:59,35802.3572056198000000
1622289599999,2021-05-29 11:59,35039.6381579500000000
1622303999999,2021-05-29 15:59,34089.9983660323000000
1622318399999,2021-05-29 19:59,33702.8641194007000000
1622332799999,2021-05-29 23:59,34277.0874984235000000
1622347199999,2021-05-30 03:59,34440.4933337188000000
1622361599999,2021-05-30 07:59,35657.0580483217000000
1622375999999,2021-05-30 11:59,36014.7441802456000000
1622390399999,2021-05-30 15:59,35140.6710439300000000
1622404799999,2021-05-30 19:59,35735.5665438391000000
1622419199999,2021-05-30 23:59,35303.3835162823000000
1622433599999,2021-05-31 03:59,34162.6033713493000000
1622447999999,2021-05-31 07:59,35510.3028288433000000
1622462399999,2021-05-31 11:59,36487.2413103454000000
1622476799999,2021-05-31 15:59,36610.7589660484000000
1622491199999,2021-05-31 19:59,36514.1933184583000000
1622505599999,2021-05-31 23:59,36900.6342021469000000
1622519999999,2021-06-01 03:59,36357.0178444651000000
1622534399999,2021-06-01 07:59,36482.4075801142000000
1622548799999,2021-06-01 11:59,36249.6753557038000000
1622563199999,2021-06-01 15:59,35891.7713097121000000
1622577599999,2021-06-01 19:59,35632.8299660563000000
1622591999999,2021-06-01 23:59,36345.2306744341000000
1622606399999,2021-06-02 03:59,36126.6232436911000000
1622620799999,2021-06-02 07:59,36867.1447720000000000
1622635199999,2021-06-02 11:59,36850.3851991492000000
1622649599999,2021-06-02 15:59,37680.0632967430000000
1622663999999,2021-06-02 19:59,37525.4136448993000000
1622678399999,2021-06-02 23:59,37212.5187590932000000
1622692799999,2021-06-03 03:59,37277.7840223993000000
1622707199999,2021-06-03 07:59,38267.8270635241000000
1622721599999,2021-06-03 11:59,38414.0870237575000000
1622735999999,2021-06-03 15:59,38170.2808026289000000
1622750399999,2021-06-03 19:59,38230.7321460736000000
1622764799999,2021-06-03 23:59,38874.7177423471000000
1622779199999,2021-06-04 03:59,37574.0976286828000000
1622793599999,2021-06-04 07:59,36263.2157434621000000
1622807999999,2021-06-04 11:59,36238.8192730534000000
1622822399999,2021-06-04 15:59,36598.5656834365000000
1622836799999,2021-06-04 19:59,36452.1076195051000000
1622851199999,2021-06-04 23:59,36479.8520424100000000
1622865599999,2021-06-05 03:59,37055.3432851000000000
1622879999999,2021-06-05 07:59,37225.8511379686000000
1622894399999,2021-06-05 11:59,35529.3703097758000000
1622908799999,2021-06-05 15:59,35977.0846672558000000
1622923199999,2021-06-05 19:59,35439.7481968006000000
1622937599999,2021-06-05 23:59,35176.5278132680000000
1622951999999,2021-06-06 03:59,35648.4801581983000000
1622966399999,2021-06-06 07:59,35790.0252504193000000
1622980799999,2021-06-06 11:59,35528.0925409237000000
1622995199999,2021-06-06 15:59,35814.6891608203000000
1623009599999,2021-06-06 19:59,35408.2596140035000000
1623023999999,2021-06-06 23:59,35456.9535029719000000
1623038399999,2021-06-07 03:59,36047.9166444757000000
1623052799999,2021-06-07 07:59,35797.3748976151000000
1623067199999,2021-06-07 11:59,36031.6127101303000000
1623081599999,2021-06-07 15:59,35693.8855257799000000
1623095999999,2021-06-07 19:59,35296.6380853654000000
1623110399999,2021-06-07 23:59,33234.7054602871000000
1623124799999,2021-06-08 03:59,32505.9810071941000000
1623139199999,2021-06-08 07:59,32654.1724784830000000
1623153599999,2021-06-08 11:59,32776.2935031151000000
1623167999999,2021-06-08 15:59,31404.6730240876000000
1623182399999,2021-06-08 19:59,32552.6245228882000000
1623196799999,2021-06-08 23:59,33064.3560903769000000
1623211199999,2021-06-09 03:59,32551.5250473643000000
1623225599999,2021-06-09 07:59,33845.1223849345000000
1623239999999,2021-06-09 11:59,34640.8752242458000000
1623254399999,2021-06-09 15:59,36012.4362721639000000
1623268799999,2021-06-09 19:59,35916.6927549205000000
1623283199999,2021-06-09 23:59,37033.6014042445000000
1623297599999,2021-06-10 03:59,36609.3029038681000000
1623311999999,2021-06-10 07:59,36611.7296741686000000
1623326399999,2021-06-10 11:59,37460.0097090046000000
1623340799999,2021-06-10 15:59,36546.9596701075000000
1623355199999,2021-06-10 19:59,36327.4013416141000000
1623369599999,2021-06-10 23:59,36328.0253682628000000
1623383999999,2021-06-11 03:59,36405.9593630560000000
1623398399999,2021-06-11 07:59,36795.3817073995000000
1623412799999,2021-06-11 11:59,37024.4589185818000000
1623427199999,2021-06-11 15:59,36469.3624516009000000
1623441599999,2021-06-11 19:59,36893.6609519773000000
1623455999999,2021-06-11 23:59,36978.0630325102000000
1623470399999,2021-06-12 03:59,35233.9679805031000000
1623484799999,2021-06-12 07:59,34954.5129989194000000
1623499199999,2021-06-12 11:59,35259.2361071830000000
1623513599999,2021-06-12 15:59,35049.5037221104000000
1623527999999,2021-06-12 19:59,35391.2722219000000000
1623542399999,2021-06-12 23:59,35209.1257767739000000
1623556799999,2021-06-13 03:59,34537.2471798220000000
1623571199999,2021-06-13 07:59,34945.5587117698000000
1623585599999,2021-06-13 11:59,35563.6521547147000000
1623599999999,2021-06-13 15:59,35693.3506457953000000
1623614399999,2021-06-13 19:59,37293.0677227000000000
1623628799999,2021-06-13 23:59,38650.6426495393000000
1623643199999,2021-06-14 03:59,38605.6433945386000000
1623657599999,2021-06-14 07:59,39180.2431705876000000
1623671999999,2021-06-14 11:59,38795.0206246417000000
1623686399999,2021-06-14 15:59,40299.6578316913000000
1623700799999,2021-06-14 19:59,39339.5383541494000000
1623715199999,2021-06-14 23:59,40132.1809654021000000
1623729599999,2021-06-15 03:59,40021.8074900614000000
1623743999999,2021-06-15 07:59,39983.0584067326000000
1623758399999,2021-06-15 11:59,39462.2041639510000000
1623772799999,2021-06-15 15:59,39685.1797812349000000
1623787199999,2021-06-15 19:59,39579.1943028049000000
1623801599999,2021-06-15 23:59,39763.4604574996000000
1623815999999,2021-06-16 03:59,39634.2869412187000000
1623830399999,2021-06-16 07:59,39746.4532550263000000
1623844799999,2021-06-16 11:59,38709.5190685849000000
1623859199999,2021-06-16 15:59,38408.0547661534000000
1623873599999,2021-06-16 19:59,38313.4107244339000000
1623887999999,2021-06-16 23:59,37985.4500523949000000
1623902399999,2021-06-17 03:59,38496.5972139745000000
1623916799999,2021-06-17 07:59,38835.6615982864000000
1623931199999,2021-06-17 11:59,38775.2399703964000000
1623945599999,2021-06-17 15:59,38638.1026854559000000
1623959999999,2021-06-17 19:59,37345.0996589797000000
1623974399999,2021-06-17 23:59,37731.8376982153000000
1623988799999,2021-06-18 03:59,37567.2333355471000000
1624003199999,2021-06-18 07:59,37357.4811401047000000
1624017599999,2021-06-18 11:59,37463.3873770555000000
1624031999999,2021-06-18 15:59,36010.4453299990000000
1624046399999,2021-06-18 19:59,34992.3309948676000000
1624060799999,2021-06-18 23:59,35480.2604030416000000
1624075199999,2021-06-19 03:59,34770.6529568056000000
1624089599999,2021-06-19 07:59,35446.7016366004000000
1624103999999,2021-06-19 11:59,35599.4990188678000000
1624118399999,2021-06-19 15:59,35772.4732627765000000
1624132799999,2021-06-19 19:59,35602.8964972885000000
1624147199999,2021-06-19 23:59,35147.3273281828000000
1624161599999,2021-06-20 03:59,35190.4346928676000000
1624175999999,2021-06-20 07:59,35299.8572704579000000
1624190399999,2021-06-20 11:59,33551.7803341210000000
1624204799999,2021-06-20 15:59,34096.3773051079000000
1624219199999,2021-06-20 19:59,35166.2462313418000000
1624233599999,2021-06-20 23:59,35262.6633011584000000
1624247999999,2021-06-21 03:59,34321.1457608587000000
1624262399999,2021-06-21 07:59,32712.4149656950000000
1624276799999,2021-06-21 11:59,32212.2625593544000000
1624291199999,2021-06-21 15:59,32378.1050701351000000
1624305599999,2021-06-21 19:59,32255.1817255261000000
1624319999999,2021-06-21 23:59,31309.2761883157000000
1624334399999,2021-06-22 03:59,32705.2039910878000000
1624348799999,2021-06-22 07:59,32339.4649438402000000
1624363199999,2021-06-22 11:59,30947.2218698509000000
1624377599999,2021-06-22 15:59,31407.4860965992000000
1624391999999,2021-06-22 19:59,32096.8671552694000000
1624406399999,2021-06-22 23:59,32201.3668559644000000
1624420799999,2021-06-23 03:59,33644.4235284907000000
1624435199999,2021-06-23 07:59,33660.1034361874000000
1624449599999,2021-06-23 11:59,33589.9053908011000000
1624463999999,2021-06-23 15:59,33172.6494768886000000
1624478399999,2021-06-23 19:59,32568.2648098453000000
1624492799999,2021-06-23 23:59,33358.7976167143000000
1624507199999,2021-06-24 03:59,32280.2517485080000000
1624521599999,2021-06-24 07:59,32542.2835098526000000
1624535999999,2021-06-24 11:59,33529.8601599373000000
1624550399999,2021-06-24 15:59,33565.2711959548000000
1624564799999,2021-06-24 19:59,34527.2726586277000000
1624579199999,2021-06-24 23:59,34334.4781397341000000
1624593599999,2021-06-25 03:59,34719.7700219743000000
1624607999999,2021-06-25 07:59,33958.8041920318000000
1624622399999,2021-06-25 11:59,32996.1588923404000000
1624636799999,2021-06-25 15:59,32297.9523139243000000
1624651199999,2021-06-25 19:59,31915.2853056826000000
1624665599999,2021-06-25 23:59,31285.0282956805000000
1624679999999,2021-06-26 03:59,31674.4407348391000000
1624694399999,2021-06-26 07:59,30429.1410788413000000
1624708799999,2021-06-26 11:59,31476.4757094277000000
1624723199999,2021-06-26 15:59,31224.6561937150000000
1624737599999,2021-06-26 19:59,31274.6575670902000000
1624751999999,2021-06-26 23:59,31977.5988238885000000
1624766399999,2021-06-27 03:59,32832.6738155659000000
1624780799999,2021-06-27 07:59,32967.6418650133000000
1624795199999,2021-06-27 11:59,32931.3690779095000000
1624809599999,2021-06-27 15:59,32885.2802525698000000
1624823999999,2021-06-27 19:59,32504.0990220631000000
1624838399999,2021-06-27 23:59,34371.3749534866000000
1624852799999,2021-06-28 03:59,34072.2581798764000000
1624867199999,2021-06-28 07:59,34696.6116996781000000
1624881599999,2021-06-28 11:59,33783.8588163280000000
1624895999999,2021-06-28 15:59,34638.4682643151000000
1624910399999,2021-06-28 19:59,34115.2565875273000000
1624924799999,2021-06-28 23:59,34167.8729297161000000
1624939199999,2021-06-29 03:59,34249.3628858884000000
1624953599999,2021-06-29 07:59,34518.8928722023000000
1624967999999,2021-06-29 11:59,35218.5456076138000000
1624982399999,2021-06-29 15:59,35905.3414130251000000
1624996799999,2021-06-29 19:59,36037.4765795911000000
1625011199999,2021-06-29 23:59,35571.2791470877000000
1625025599999,2021-06-30 03:59,34787.0460378151000000
1625039999999,2021-06-30 07:59,34916.3582266846000000
1625054399999,2021-06-30 11:59,34519.6060455151000000
1625068799999,2021-06-30 15:59,33869.2811309056000000
1625083199999,2021-06-30 19:59,34414.1851626244000000
1625097599999,2021-06-30 23:59,34712.7670562500000000
1625111999999,2021-07-01 03:59,33796.5473581849000000
1625126399999,2021-07-01 07:59,33032.1543342670000000
1625140799999,2021-07-01 11:59,33397.8735711448000000
1625155199999,2021-07-01 15:59,33115.5956118646000000
1625169599999,2021-07-01 19:59,32777.7693756652000000
1625183999999,2021-07-01 23:59,33187.0615209181000000
1625198399999,2021-07-02 03:59,32595.2564386978000000
1625212799999,2021-07-02 07:59,33042.0198984274000000
1625227199999,2021-07-02 11:59,32709.9485746549000000
1625241599999,2021-07-02 15:59,33385.3831329859000000
1625255999999,2021-07-02 19:59,33011.7595585579000000
1625270399999,2021-07-02 23:59,33466.2490625095000000
1625284799999,2021-07-03 03:59,33206.6539766503000000
1625299199999,2021-07-03 07:59,34172.4788406946000000
1625313599999,2021-07-03 11:59,34279.9500968596000000
1625327999999,2021-07-03 15:59,34280.3859249952000000
1625342399999,2021-07-03 19:59,34416.5822173702000000
1625356799999,2021-07-03 23:59,34340.4608714137000000
1625371199999,2021-07-04 03:59,34313.2018025689000000
1625385599999,2021-07-04 07:59,35263.1288448487000000
1625399999999,2021-07-04 11:59,35175.6759673666000000
1625414399999,2021-07-04 15:59,35176.6169599321000000
1625428799999,2021-07-04 19:59,35237.7517611349000000
1625443199999,2021-07-04 23:59,34951.9871767699000000
1625457599999,2021-07-05 03:59,34025.2382671561000000
1625471999999,2021-07-05 07:59,33931.4163557833000000
1625486399999,2021-07-05 11:59,33063.5141496604000000
1625500799999,2021-07-05 15:59,33267.5114326759000000
1625515199999,2021-07-05 19:59,33794.5267004653000000
1625529599999,2021-07-05 23:59,33370.7531748886000000
1625543999999,2021-07-06 03:59,33599.1172127581000000
1625558399999,2021-07-06 07:59,34544.2303351765000000
1625572799999,2021-07-06 11:59,33744.3470337619000000
1625587199999,2021-07-06 15:59,33719.7029337307000000
1625601599999,2021-07-06 19:59,33697.4756988151000000
1625615999999,2021-07-06 23:59,33895.5992071849000000
1625630399999,2021-07-07 03:59,34119.9417399850000000
1625644799999,2021-07-07 07:59,34381.3197591262000000
1625659199999,2021-07-07 11:59,34497.7849231804000000
1625673599999,2021-07-07 15:59,34201.2633080140000000
1625687999999,2021-07-07 19:59,34300.4340192328000000
1625702399999,2021-07-07 23:59,33541.1025447988000000
1625716799999,2021-07-08 03:59,32989.9087206685000000
1625731199999,2021-07-08 07:59,32179.5853543693000000
1625745599999,2021-07-08 11:59,32386.4749513756000000
1625759999999,2021-07-08 15:59,32588.1148003849000000
1625774399999,2021-07-08 19:59,32690.6433692848000000
1625788799999,2021-07-08 23:59,32564.0452010779000000
1625803199999,2021-07-09 03:59,32629.5184732669000000
1625817599999,2021-07-09 07:59,32598.2180889829000000
1625831999999,2021-07-09 11:59,32464.2801787651000000
1625846399999,2021-07-09 15:59,33240.5297090083000000
1625860799999,2021-07-09 19:59,33128.2445329819000000
1625875199999,2021-07-09 23:59,33495.2316335269000000
1625889599999,2021-07-10 03:59,33479.6012517547000000
1625903999999,2021-07-10 07:59,33445.9038127249000000
1625918399999,2021-07-10 11:59,33473.5689941506000000
1625932799999,2021-07-10 15:59,33541.5185625646000000
1625947199999,2021-07-10 19:59,33093.1900836208000000
1625961599999,2021-07-10 23:59,33185.2587772663000000
1625975999999,2021-07-11 03:59,33131.8698306553000000
1625990399999,2021-07-11 07:59,33191.1622674667000000
1626004799999,2021-07-11 11:59,33494.2708305916000000
1626019199999,2021-07-11 15:59,33626.8418252932000000
1626033599999,2021-07-11 19:59,33573.2448697993000000
1626047999999,2021-07-11 23:59,33934.2096179251000000
1626062399999,2021-07-12 03:59,34121.3482762408000000
1626076799999,2021-07-12 07:59,33956.7439135726000000
1626091199999,2021-07-12 11:59,33212.1315439000000000
1626105599999,2021-07-12 15:59,33021.4468293901000000
1626119999999,2021-07-12 19:59,32511.6863936965000000
1626134399999,2021-07-12 23:59,32772.9653609887000000
1626148799999,2021-07-13 03:59,32757.6222295786000000
1626163199999,2021-07-13 07:59,32865.5293138792000000
1626177599999,2021-07-13 11:59,32729.3627370589000000
1626191999999,2021-07-13 15:59,32479.2271027792000000
1626206399999,2021-07-13 19:59,32003.3919253681000000
1626220799999,2021-07-13 23:59,32419.4889326473000000
1626235199999,2021-07-14 03:59,31528.2600160849000000
1626249599999,2021-07-14 07:59,31617.4066801849000000
1626263999999,2021-07-14 11:59,32144.3427064951000000
1626278399999,2021-07-14 15:59,32475.1857873400000000
1626292799999,2021-07-14 19:59,32419.4790274624000000
1626307199999,2021-07-14 23:59,32508.8832263698000000
1626321599999,2021-07-15 03:59,32332.2044433085000000
1626335999999,2021-07-15 07:59,32161.6866852550000000
1626350399999,2021-07-15 11:59,31578.2712946450000000
1626364799999,2021-07-15 15:59,31376.7106871149000000
1626379199999,2021-07-15 19:59,31234.6802408338000000
1626393599999,2021-07-15 23:59,31577.7760354000000000
1626407999999,2021-07-16 03:59,31612.3352255161000000
1626422399999,2021-07-16 07:59,31473.2664295201000000
1626436799999,2021-07-16 11:59,30791.8293291397000000
1626451199999,2021-07-16 15:59,31822.8204046411000000
1626465599999,2021-07-16 19:59,31608.8188848766000000
1626479999999,2021-07-16 23:59,31086.3500969563000000
1626494399999,2021-07-17 03:59,31009.7731124944000000
1626508799999,2021-07-17 07:59,31214.8896814036000000
1626523199999,2021-07-17 11:59,31093.7393648917000000
1626537599999,2021-07-17 15:59,31463.6187794275000000
1626551999999,2021-07-17 19:59,31532.5390559617000000
1626566399999,2021-07-17 23:59,31221.2587152943000000
1626580799999,2021-07-18 03:59,31861.0643235400000000
1626595199999,2021-07-18 07:59,31411.4679809290000000
1626609599999,2021-07-18 11:59,31499.5349798749000000
1626623999999,2021-07-18 15:59,31068.2533241440000000
1626638399999,2021-07-18 19:59,31343.8155680620000000
1626652799999,2021-07-18 23:59,31477.2978397744000000
1626667199999,2021-07-19 03:59,31242.5548628293000000
1626681599999,2021-07-19 07:59,31304.7198032617000000
1626695999999,2021-07-19 11:59,30969.5184410608000000
1626710399999,2021-07-19 15:59,30397.0383745804000000
1626724799999,2021-07-19 19:59,30453.5078336953000000
1626739199999,2021-07-19 23:59,30547.2901243285000000
1626753599999,2021-07-20 03:59,29319.8495167054000000
1626767999999,2021-07-20 07:59,29539.0215429877000000
1626782399999,2021-07-20 11:59,29411.3040888871000000
1626796799999,2021-07-20 15:59,29605.0197899764000000
1626811199999,2021-07-20 19:59,29498.5390523014000000
1626825599999,2021-07-20 23:59,29507.9390727715000000
1626839999999,2021-07-21 03:59,29562.1699600990000000
1626854399999,2021-07-21 07:59,30525.6869160616000000
1626868799999,2021-07-21 11:59,31235.1655948939000000
1626883199999,2021-07-21 15:59,31630.2735153700000000
1626897599999,2021-07-21 19:59,31327.7394529693000000
1626911999999,2021-07-21 23:59,31839.7780811899000000
1626926399999,2021-07-22 03:59,31626.9453732436000000
1626940799999,2021-07-22 07:59,31825.1580282775000000
1626955199999,2021-07-22 11:59,31611.0970774036000000
1626969599999,2021-07-22 15:59,32196.6717983218000000
1626983999999,2021-07-22 19:59,32069.9943886357000000
1626998399999,2021-07-22 23:59,31981.7391911767000000
1627012799999,2021-07-23 03:59,32285.4618757654000000
1627027199999,2021-07-23 07:59,32181.9923143000000000
1627041599999,2021-07-23 11:59,31990.3368916699000000
1627055999999,2021-07-23 15:59,32008.6515785500000000
1627070399999,2021-07-23 19:59,31942.9108663687000000
1627084799999,2021-07-23 23:59,33315.2346135241000000
1627099199999,2021-07-24 03:59,33350.7843221302000000
1627113599999,2021-07-24 07:59,33486.0099063850000000
1627127999999,2021-07-24 11:59,33545.9362750300000000
1627142399999,2021-07-24 15:59,33526.6310696599000000
1627156799999,2021-07-24 19:59,33525.2938696984000000
1627171199999,2021-07-24 23:59,33933.3676772086000000
1627185599999,2021-07-25 03:59,33837.0001333165000000
1627199999999,2021-07-25 07:59,34366.5907491799000000
1627214399999,2021-07-25 11:59,34072.9317324496000000
1627228799999,2021-07-25 15:59,33850.1046929392000000
1627243199999,2021-07-25 19:59,34027.5758907925000000
1627257599999,2021-07-25 23:59,35045.6010792598000000
1627271999999,2021-07-26 03:59,37921.0366349902000000
1627286399999,2021-07-26 07:59,37788.3269677000000000
1627300799999,2021-07-26 11:59,38108.8686562489000000
1627315199999,2021-07-26 15:59,38196.6285944629000000
1627329599999,2021-07-26 19:59,38991.9555108235000000
1627343999999,2021-07-26 23:59,36884.5778974240000000
1627358399999,2021-07-27 03:59,36474.7013462620000000
1627372799999,2021-07-27 07:59,36763.2492875839000000
1627387199999,2021-07-27 11:59,37704.0041286463000000
1627401599999,2021-07-27 15:59,37847.3420593342000000
1627415999999,2021-07-27 19:59,37442.1308502601000000
1627430399999,2021-07-27 23:59,39083.7963852163000000
1627444799999,2021-07-28 03:59,39440.0759808844000000
1627459199999,2021-07-28 07:59,39517.6533890212000000
1627473599999,2021-07-28 11:59,40364.5070772316000000
1627487999999,2021-07-28 15:59,39312.7745445496000000
1627502399999,2021-07-28 19:59,40005.7115645989000000
1627516799999,2021-07-28 23:59,39640.1607158644000000
1627531199999,2021-07-29 03:59,39234.2660490322000000
1627545599999,2021-07-29 07:59,39556.0260753238000000
1627559999999,2021-07-29 11:59,39392.9570163151000000
1627574399999,2021-07-29 15:59,39560.6914174117000000
1627588799999,2021-07-29 19:59,39283.8514046416000000
1627603199999,2021-07-29 23:59,39637.1099189152000000
1627617599999,2021-07-30 03:59,39591.0607143151000000
1627631999999,2021-07-30 07:59,39349.3940131249000000
1627646399999,2021-07-30 11:59,38276.1177032854000000
1627660799999,2021-07-30 15:59,38703.4174746865000000
1627675199999,2021-07-30 19:59,39475.8931294828000000
1627689599999,2021-07-30 23:59,41806.2364549813000000
1627703999999,2021-07-31 03:59,41413.6345462849000000
1627718399999,2021-07-31 07:59,41146.5016147168000000
1627732799999,2021-07-31 11:59,41197.8401880535000000
1627747199999,2021-07-31 15:59,41144.0352236767000000
1627761599999,2021-07-31 19:59,40912.0557933187000000
1627775999999,2021-07-31 23:59,41068.7558184367000000
1627790399999,2021-08-01 03:59,42032.8274647537000000
