ts,datetime_utc,equity,B&H BTC,Equiponderado,B&H BTC filtrado
1692763199999,2023-08-23 03:59,13315.79365405,25721.2939316104000000,35260.1726910260000000,33049.66394322
1692777599999,2023-08-23 07:59,13315.79365405,25771.5470524861000000,35613.6715118525000000,33049.66394322
1692791999999,2023-08-23 11:59,13315.79365405,25655.1963904153000000,35507.3742714965000000,33049.66394322
1692806399999,2023-08-23 15:59,13315.79365405,25857.4649546800000000,35820.0126646520000000,33049.66394322
1692820799999,2023-08-23 19:59,13315.79365405,26340.1164600400000000,36399.4891401200000000,33049.66394322
1692835199999,2023-08-23 23:59,13315.79365405,26143.0205748184000000,36246.2931534560000000,33049.66394322
1692849599999,2023-08-24 03:59,13315.79365405,26152.2087561397000000,36260.2957463465000000,33049.66394322
1692863999999,2023-08-24 07:59,13315.79365405,26187.1910998786000000,36333.2547717890000000,33049.66394322
1692878399999,2023-08-24 11:59,13315.79365405,26154.1967264794000000,36243.7871549630000000,33049.66394322
1692892799999,2023-08-24 15:59,13315.79365405,25711.4233127098000000,35617.7429638250000000,33049.66394322
1692907199999,2023-08-24 19:59,13315.79365405,25754.0509354168000000,35690.3797952840000000,33049.66394322
1692921599999,2023-08-24 23:59,13315.79365405,25893.1198455985000000,35919.3478035785000000,33049.66394322
1692935999999,2023-08-25 03:59,13315.79365405,25819.8814358200000000,35658.0925848140000000,33049.66394322
1692950399999,2023-08-25 07:59,13315.79365405,25695.7569195850000000,35441.0316020750000000,33049.66394322
1692964799999,2023-08-25 11:59,13315.79365405,25810.3866521080000000,35578.5993316400000000,33049.66394322
1692979199999,2023-08-25 15:59,13315.79365405,25647.7983714397000000,35452.4361026585000000,33049.66394322
1692993599999,2023-08-25 19:59,13315.79365405,25687.7061342292000000,35514.9224562560000000,33049.66394322
1693007999999,2023-08-25 23:59,13315.79365405,25774.3954875997000000,35675.7176536025000000,33049.66394322
1693022399999,2023-08-26 03:59,13315.79365405,25801.2380323855000000,35635.4334111695000000,33049.66394322
1693036799999,2023-08-26 07:59,13315.79365405,25765.2963198757000000,35575.7365567805000000,33049.66394322
1693051199999,2023-08-26 11:59,13315.79365405,25760.4104624239000000,35547.7736406875000000,33049.66394322
1693065599999,2023-08-26 15:59,13315.79365405,25768.4513573800000000,35584.9092254300000000,33049.66394322
1693079999999,2023-08-26 19:59,13315.79365405,25748.8782563737000000,35524.6709594945000000,33049.66394322
1693094399999,2023-08-26 23:59,13315.79365405,25732.2228232789000000,35514.6039945365000000,33049.66394322
1693108799999,2023-08-27 03:59,13315.79365405,25736.7625167412000000,35481.3712090880000000,33049.66394322
1693123199999,2023-08-27 07:59,13315.79365405,25758.1752320917000000,35593.6970762825000000,33049.66394322
1693137599999,2023-08-27 11:59,13315.79365405,25774.8207747868000000,35618.3994356960000000,33049.66394322
