ts,datetime_utc,equity,B&H BTC filtrado (OOS),B&H ETH (OOS)
1718380799999,2024-06-14 15:59,14412.26367020259426891575871,18624.47424727866888271571467,13556.79444356528362439318833
1718395199999,2024-06-14 19:59,14265.71410030170233229062373,18322.17742861868438908468997,13336.74804612800631511185099
1718409599999,2024-06-14 23:59,14462.82587946199452961258020,18728.77202866331477829410557,13632.71436609746880280893800
1718423999999,2024-06-15 03:59,14521.75862465345641160062380,18850.33622976145800882900163,13721.20277503132053216406654
1718438399999,2024-06-15 07:59,14587.49731962145437818994147,18985.93948240235140890797196,13819.91042057213478424560594
1718452799999,2024-06-15 11:59,14613.02615039244605184759399,19038.59937305504265788746897,13858.24234638905551125386737
1718467199999,2024-06-15 15:59,14681.86794123556966620530865,19180.60357256791793603442719,13961.60933735603275262446001
1718481599999,2024-06-15 19:59,14662.77999013815811858794231,19141.22968088480251800277059,13932.94848986064360842625023
1718495999999,2024-06-15 23:59,14689.53441339764479598605414,19196.41767660457904655533845,13973.12066135008249086800328
1718510399999,2024-06-16 03:59,14653.73146687203543139774270,19122.56473496398141136754540,13919.36199521460531192791855
1718524799999,2024-06-16 07:59,14671.77636053242995455514366,19159.78704786659871912424809,13946.45667618019177065081631
1718539199999,2024-06-16 11:59,14654.43553064202192290821932,19124.01705064081763580313929,13920.41915762222212462375415
1718553599999,2024-06-16 15:59,14749.87528612907966099505100,19320.88650905639472596142228,14063.72339509916784561480303
1718567999999,2024-06-16 19:59,14768.51993781575897321693206,19359.34597975779844712622347,14091.71862181939084848600520
1718582399999,2024-06-16 23:59,14834.70193219448917520173501,19495.86365338040354407204921,14191.09188813537124189455221
1718596799999,2024-06-17 03:59,14724.24214961438628489140195,19268.01146052565366595442988,14025.23485262926685005901039
1718611199999,2024-06-17 07:59,14647.65565730141126391844439,19110.03178856757991901593886,13910.23907517850466903422609
1718625599999,2024-06-17 11:59,14582.33418530822010711311287,18975.28916743888576304695009,13812.15789624961149114281149
1718639999999,2024-06-17 15:59,14503.14004940270252499024189,18811.93054852956674042107429,13693.24670247434259642974717
1718654399999,2024-06-17 19:59,14651.12382327949287024782926,19117.18578801273613568016062,13915.44657889009859823963852
1718668799999,2024-06-17 23:59,14540.16858841680689331901265,18888.31159523724965518193818,13748.84561428233793080332351
1718683199999,2024-06-18 03:59,14357.81607199030559210556621,18512.16183493666752636312044,13475.04055070958344258190143
1718697599999,2024-06-18 07:59,14364.17872235610944131135499,18525.28646549770599904033930,13484.59416654137982398130469
1718711999999,2024-06-18 11:59,14286.31448468278856537493986,18364.67110953352206701502974,13367.67983509160935324926318
1718726399999,2024-06-18 15:59,14312.13015624895992075908285,18417.92268435085029632013907,13406.44245670422581876323542
1718740799999,2024-06-18 19:59,14310.20049999047842550814691,18413.94226360692879231147433,13403.54504862409085063390820
1718755199999,2024-06-18 23:59,14467.05026208191347867543996,18737.48592272433212490766892,13639.05734054316967898395164
1718769599999,2024-06-19 03:59,14682.20693490260019915479739,19181.30283567157982187378721,13962.11834147821862540393641
1718783999999,2024-06-19 07:59,14625.80360399590460148216982,19064.95621311614450875565440,13877.42788637913840832643949
1718798399999,2024-06-19 11:59,14606.61134715479135141880694,19025.36716355497927969650241,13848.61042223076899558069852
1718812799999,2024-06-19 15:59,14586.66287367184075862196917,18984.21821937795292068800883,13818.65748734829263586535633
1718827199999,2024-06-19 19:59,14630.99281474506429817049755,19075.66031754912260737355011,13885.21956486490676856611674
1718841599999,2024-06-19 23:59,14668.07350663101951772226658,19152.14894319583042764816170,13940.89678499939223721345868
1718855999999,2024-06-20 03:59,14653.73677182031825437314796,19115.24936711028783643270210,13914.03702901327618131185772
1718870399999,2024-06-20 07:59,14653.73677182031825437314796,19086.28036724905766773635678,14126.33090212803019749040061
1718884799999,2024-06-20 11:59,14653.73677182031825437314796,19086.28036724905766773635678,14091.36623435018524425406000
1718899199999,2024-06-20 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13729.85584510848036941516539
1718913599999,2024-06-20 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13847.31833484368178006356611
1718927999999,2024-06-20 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13755.18858872803880697833715
1718942399999,2024-06-21 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13708.67344279289904836157046
1718956799999,2024-06-21 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13606.08953509082314972863383
1718971199999,2024-06-21 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13716.58258376840261001189611
1718985599999,2024-06-21 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13675.70563734055251910625266
1718999999999,2024-06-21 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13842.77645190725399218516128
1719014399999,2024-06-21 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13776.41014520686519516881487
1719028799999,2024-06-22 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13730.48231172040144360529019
1719043199999,2024-06-22 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13680.48244525645070980595429
1719057599999,2024-06-22 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13677.35011219684533885533027
1719071999999,2024-06-22 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13725.23565384556244726299496
1719086399999,2024-06-22 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13670.45897946571352276395743
1719100799999,2024-06-22 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13687.33442382433745876044433
1719115199999,2024-06-23 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13778.36785336911855201295489
1719129599999,2024-06-23 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13752.91764725982491303913473
1719143999999,2024-06-23 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13697.27958128858451152867559
1719158399999,2024-06-23 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13604.28844358155006143202502
1719172799999,2024-06-23 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13625.39253757064124821185435
1719187199999,2024-06-23 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13394.30466609825500632956734
1719201599999,2024-06-24 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13323.43563062468348857169891
1719215999999,2024-06-24 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13191.79933379476777437172450
1719230399999,2024-06-24 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13003.85935021844551733428336
1719244799999,2024-06-24 15:59,14653.73677182031825437314796,19086.28036724905766773635678,12843.75797670936599462051318
1719259199999,2024-06-24 19:59,14653.73677182031825437314796,19086.28036724905766773635678,12893.75784317331672841984908
1719273599999,2024-06-24 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13127.35158109338726706263531
1719287999999,2024-06-25 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13201.27464130007402149736216
1719302399999,2024-06-25 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13159.73207409705778926471111
1719316799999,2024-06-25 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13218.50247312790356172579427
1719331199999,2024-06-25 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13389.17547071315121139792051
1719345599999,2024-06-25 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13373.74873039459475946609722
1719359999999,2024-06-25 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13292.50384166108045043428672
1719374399999,2024-06-26 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13293.44354157896206171947392
1719388799999,2024-06-26 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13319.48106013693170774653608
1719403199999,2024-06-26 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13239.76318376997501705315480
1719417599999,2024-06-26 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13162.43371136096742170962432
1719431999999,2024-06-26 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13344.06987465483386970893463
1719446399999,2024-06-26 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13200.60902052490788017035456
1719460799999,2024-06-27 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13249.00356629581086135749565
1719475199999,2024-06-27 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13214.46959431366164662686584
1719489599999,2024-06-27 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13325.98065123561285246908092
1719503999999,2024-06-27 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13518.97152187054877016440330
1719518399999,2024-06-27 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13507.38188955000889764709443
1719532799999,2024-06-27 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13509.92691016093826154447645
1719547199999,2024-06-28 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13549.31599838547580124857349
1719561599999,2024-06-28 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13437.02185819862325266870240
1719575999999,2024-06-28 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13519.08898436028397157505170
1719590399999,2024-06-28 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13365.72212692935599640512317
1719604799999,2024-06-28 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13233.10697601831360378307876
1719619199999,2024-06-28 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13234.71229671136135639527357
1719633599999,2024-06-29 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13257.89156135244110142989131
1719647999999,2024-06-29 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13311.33699418195774327491363
1719662399999,2024-06-29 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13314.19524809884764426735805
1719676799999,2024-06-29 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13291.36837092697350346468551
1719691199999,2024-06-29 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13261.61120686072247943375733
1719705599999,2024-06-29 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13229.42648467327729291609553
1719719999999,2024-06-30 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13199.98255391298680598022975
1719734399999,2024-06-30 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13289.05827529551454238860030
1719748799999,2024-06-30 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13270.10766028490204813732498
1719763199999,2024-06-30 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13311.65022748791828036997604
1719777599999,2024-06-30 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13423.67028853205535899166752
1719791999999,2024-06-30 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13461.84559769599581745239775
1719806399999,2024-07-01 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13697.04465630911410870737879
1719820799999,2024-07-01 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13667.09172142663774899203661
1719835199999,2024-07-01 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13545.79212369341975892912147
1719849599999,2024-07-01 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13603.54451447989378583125182
1719863999999,2024-07-01 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13592.26811546531445040900535
1719878399999,2024-07-01 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13477.66387964700294075304905
1719892799999,2024-07-02 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13535.72950373943750475024180
1719907199999,2024-07-02 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13465.13454740858145695055297
1719921599999,2024-07-02 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13520.96838419604719414542611
1719935999999,2024-07-02 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13373.70957623134969232921442
1719950399999,2024-07-02 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13372.61325966048781249649601
1719964799999,2024-07-02 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13396.02744928103796035241055
1719979199999,2024-07-03 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13157.10874515963829109356349
1719993599999,2024-07-03 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13125.27641044139870880784690
1720007999999,2024-07-03 11:59,14653.73677182031825437314796,19086.28036724905766773635678,12950.25730073594860694172983
1720022399999,2024-07-03 15:59,14653.73677182031825437314796,19086.28036724905766773635678,12937.57135184454685459170255
1720036799999,2024-07-03 19:59,14653.73677182031825437314796,19086.28036724905766773635678,12788.90299400302693584771004
1720051199999,2024-07-03 23:59,14653.73677182031825437314796,19086.28036724905766773635678,12903.19399651537790840860394
1720065599999,2024-07-04 03:59,14653.73677182031825437314796,19086.28036724905766773635678,12698.49603107016691678532429
1720079999999,2024-07-04 07:59,14653.73677182031825437314796,19086.28036724905766773635678,12459.69478943850244893712563
1720094399999,2024-07-04 11:59,14653.73677182031825437314796,19086.28036724905766773635678,12370.57991389272964539187229
1720108799999,2024-07-04 15:59,14653.73677182031825437314796,19086.28036724905766773635678,12289.68741262842094059200699
1720123199999,2024-07-04 19:59,14653.73677182031825437314796,19086.28036724905766773635678,12270.22779349562257356125527
1720137599999,2024-07-04 23:59,14653.73677182031825437314796,19086.28036724905766773635678,11980.01713552318495498593990
1720151999999,2024-07-05 03:59,14653.73677182031825437314796,19086.28036724905766773635678,11436.90973715085869928461778
1720166399999,2024-07-05 07:59,14653.73677182031825437314796,19086.28036724905766773635678,11285.06989208648834245311846
1720180799999,2024-07-05 11:59,14653.73677182031825437314796,19086.28036724905766773635678,11540.39419060757114206585882
1720195199999,2024-07-05 15:59,14653.73677182031825437314796,19086.28036724905766773635678,11710.98887986632865746421946
1720209599999,2024-07-05 19:59,14653.73677182031825437314796,19086.28036724905766773635678,11699.24263089280851639937939
1720223999999,2024-07-05 23:59,14653.73677182031825437314796,19086.28036724905766773635678,11674.92789551762182439516044
1720238399999,2024-07-06 03:59,14653.73677182031825437314796,19086.28036724905766773635678,11667.99760862324494116690480
1720252799999,2024-07-06 07:59,14653.73677182031825437314796,19086.28036724905766773635678,11764.63008351207063499365579
1720267199999,2024-07-06 11:59,14653.73677182031825437314796,19086.28036724905766773635678,11768.38888318359708013440461
1720281599999,2024-07-06 15:59,14653.73677182031825437314796,19086.28036724905766773635678,11824.57510744026842156122295
1720295999999,2024-07-06 19:59,14653.73677182031825437314796,19086.28036724905766773635678,11974.18316519966995159040267
1720310399999,2024-07-06 23:59,14653.73677182031825437314796,19086.28036724905766773635678,12007.93405391691782358337647
1720324799999,2024-07-07 03:59,14653.73677182031825437314796,19086.28036724905766773635678,11945.01331358209493461271649
1720339199999,2024-07-07 07:59,14653.73677182031825437314796,19086.28036724905766773635678,11763.57292110445382229782018
1720353599999,2024-07-07 11:59,14653.73677182031825437314796,19086.28036724905766773635678,11806.99488814323327710084565
1720367999999,2024-07-07 15:59,14653.73677182031825437314796,19086.28036724905766773635678,11632.68055337619438369861898
1720382399999,2024-07-07 19:59,14653.73677182031825437314796,19086.28036724905766773635678,11688.27946518418971807219532
1720396799999,2024-07-07 23:59,14653.73677182031825437314796,19086.28036724905766773635678,11476.10305455917090330430082
1720411199999,2024-07-08 03:59,14653.73677182031825437314796,19086.28036724905766773635678,11275.28135127522155823241840
1720425599999,2024-07-08 07:59,14653.73677182031825437314796,19086.28036724905766773635678,11460.44138926114404855118073
1720439999999,2024-07-08 11:59,14653.73677182031825437314796,19086.28036724905766773635678,11957.58179998376148555209536
1720454399999,2024-07-08 15:59,14653.73677182031825437314796,19086.28036724905766773635678,11625.71111231857243333348054
1720468799999,2024-07-08 19:59,14653.73677182031825437314796,19086.28036724905766773635678,11764.23854187961996362482778
1720483199999,2024-07-08 23:59,14653.73677182031825437314796,19086.28036724905766773635678,11820.69884527900677500982573
1720497599999,2024-07-09 03:59,14653.73677182031825437314796,19086.28036724905766773635678,11998.61536306459184500527002
1720511999999,2024-07-09 07:59,14653.73677182031825437314796,19086.28036724905766773635678,11988.74851392683492651080436
1720526399999,2024-07-09 11:59,14653.73677182031825437314796,19086.28036724905766773635678,12073.08658155670953935635607
1720540799999,2024-07-09 15:59,14653.73677182031825437314796,19086.28036724905766773635678,12011.84947024142453727165650
1720555199999,2024-07-09 19:59,14653.73677182031825437314796,19086.28036724905766773635678,12016.39135317785232515006132
1720569599999,2024-07-09 23:59,14653.73677182031825437314796,19086.28036724905766773635678,12007.22927897850661511948607
1720583999999,2024-07-10 03:59,14653.73677182031825437314796,19086.28036724905766773635678,12059.50008691067124285802439
1720598399999,2024-07-10 07:59,14653.73677182031825437314796,19086.28036724905766773635678,12126.37539773324591265384720
1720612799999,2024-07-10 11:59,14653.73677182031825437314796,19086.28036724905766773635678,12146.50063764121042101160652
1720627199999,2024-07-10 15:59,14653.73677182031825437314796,19086.28036724905766773635678,12226.92328894657832016887821
1720641599999,2024-07-10 19:59,14653.73677182031825437314796,19086.28036724905766773635678,12165.33379016208771385223343
1720655999999,2024-07-10 23:59,14653.73677182031825437314796,19086.28036724905766773635678,12141.91960054153756599631889
1720670399999,2024-07-11 03:59,14653.73677182031825437314796,19086.28036724905766773635678,12048.53692120205244453084032
1720684799999,2024-07-11 07:59,14653.73677182031825437314796,19086.28036724905766773635678,12209.14729883331784002408690
1720699199999,2024-07-11 11:59,14653.73677182031825437314796,19086.28036724905766773635678,12321.98959730560132852031719
1720713599999,2024-07-11 15:59,14653.73677182031825437314796,19086.28036724905766773635678,12208.09013642570102732825130
1720727999999,2024-07-11 19:59,14653.73677182031825437314796,19086.28036724905766773635678,12165.64702346804825094729584
1720742399999,2024-07-11 23:59,14653.73677182031825437314796,19086.28036724905766773635678,12136.12478438126762973766446
1720756799999,2024-07-12 03:59,14653.73677182031825437314796,19086.28036724905766773635678,12081.97457661333977942875172
1720771199999,2024-07-12 07:59,14653.73677182031825437314796,19086.28036724905766773635678,12029.35138121196954745826820
1720785599999,2024-07-12 11:59,14653.73677182031825437314796,19086.28036724905766773635678,12020.34592366560410597522415
1720799999999,2024-07-12 15:59,14653.73677182031825437314796,19086.28036724905766773635678,12260.51756101084592361432082
1720814399999,2024-07-12 19:59,14653.73677182031825437314796,19086.28036724905766773635678,12200.84661622536360700493325
1720828799999,2024-07-12 23:59,14653.73677182031825437314796,19086.28036724905766773635678,12270.46271847509297638255208
1720843199999,2024-07-13 03:59,14653.73677182031825437314796,19086.28036724905766773635678,12219.79723123597610125620857
1720857599999,2024-07-13 07:59,14653.73677182031825437314796,19086.28036724905766773635678,12295.24730380922047402936463
1720871999999,2024-07-13 11:59,14653.73677182031825437314796,19086.28036724905766773635678,12360.36067728576712266546143
1720886399999,2024-07-13 15:59,14653.73677182031825437314796,19086.28036724905766773635678,12352.64730712648889669954978
1720900799999,2024-07-13 19:59,14653.73677182031825437314796,19086.28036724905766773635678,12387.41620408810851425147639
1720915199999,2024-07-13 23:59,14653.73677182031825437314796,19086.28036724905766773635678,12435.10597492060028697472708
1720929599999,2024-07-14 03:59,14653.73677182031825437314796,19086.28036724905766773635678,12422.65495100866893744599661
1720943999999,2024-07-14 07:59,14653.73677182031825437314796,19086.28036724905766773635678,12511.33913075874600248553915
1720958399999,2024-07-14 11:59,14653.73677182031825437314796,19086.28036724905766773635678,12540.46982821307595232634253
1720972799999,2024-07-14 15:59,14653.73677182031825437314796,19086.28036724905766773635678,12492.07528244217297113920143
1720987199999,2024-07-14 19:59,14653.73677182031825437314796,19086.28036724905766773635678,12493.71975729846579088827904
1721001599999,2024-07-14 23:59,14653.73677182031825437314796,19086.28036724905766773635678,12705.85701376023953851929074
1721015999999,2024-07-15 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13035.88745575291043530441395
1721030399999,2024-07-15 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13139.95922165829888513889699
1721044799999,2024-07-15 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13076.25539805857465343058100
1721059199999,2024-07-15 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13186.47436759343864375566367
1721073599999,2024-07-15 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13335.92580869985990523731218
1721087999999,2024-07-15 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13638.93987805343447757330324
1721102399999,2024-07-16 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13584.59389946928129157997650
1721116799999,2024-07-16 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13221.59565202426386553953549
1721131199999,2024-07-16 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13389.91939981480748699869371
1721145599999,2024-07-16 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13610.98380549645654183898386
1721159999999,2024-07-16 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13603.74028529611912151566582
1721174399999,2024-07-16 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13485.22063315330089817142950
1721188799999,2024-07-17 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13626.64547079448339659210396
1721203199999,2024-07-17 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13650.02050625178847731113570
1721217599999,2024-07-17 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13504.40617314338379524400161
1721231999999,2024-07-17 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13457.96933553473417090100053
1721246399999,2024-07-17 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13378.17315084128734593385364
1721260799999,2024-07-17 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13261.72866935045768084440573
1721275199999,2024-07-18 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13435.37738334233043291962479
1721289599999,2024-07-18 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13441.64204946154117482087283
1721303999999,2024-07-18 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13542.77725312354958938914585
1721318399999,2024-07-18 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13270.46004775410765236927018
1721332799999,2024-07-18 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13334.35964217005721976200017
1721347199999,2024-07-18 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13416.19184335224753584705267
1721361599999,2024-07-19 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13428.29047979497328114383795
1721375999999,2024-07-19 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13279.50465946371816098919704
1721390399999,2024-07-19 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13330.20930086608010325242335
1721404799999,2024-07-19 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13566.93537184575601284583360
1721419199999,2024-07-19 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13793.91205617741020535542658
1721433599999,2024-07-19 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13717.79636282899969125526292
1721447999999,2024-07-20 03:59,14653.73677182031825437314796,19086.28036724905766773635678,13684.43701574420249063111711
1721462399999,2024-07-20 07:59,14653.73677182031825437314796,19086.28036724905766773635678,13654.64069751470639946330613
1721476799999,2024-07-20 11:59,14653.73677182031825437314796,19086.28036724905766773635678,13644.49976923423401101066087
1721491199999,2024-07-20 15:59,14653.73677182031825437314796,19086.28036724905766773635678,13718.54029193065596685603612
1721505599999,2024-07-20 19:59,14653.73677182031825437314796,19086.28036724905766773635678,13760.55270909261300473128078
1721519999999,2024-07-20 23:59,14653.73677182031825437314796,19086.28036724905766773635678,13772.49472888235848148053485
1721534399999,2024-07-21 03:59,14623.00660689379239756567372,19086.28036724905766773635678,13744.96935212107628425192628
1721548799999,2024-07-21 07:59,14559.46370088854877955725811,18919.42489700568422547323626,13645.28285249913535374831687
1721563199999,2024-07-21 11:59,14593.85573721031849896636915,18994.23252975270929885218696,13699.23728945083786837281560
1721577599999,2024-07-21 15:59,14596.75085782956761903273844,19000.52983410586960981877497,13703.77917238726565625122043
1721591999999,2024-07-21 19:59,14573.71468255743884471154142,18950.42283481305092859325139,13667.63987971206868890839581
1721606399999,2024-07-21 23:59,14686.52455496266317833213787,19195.80055616033201108443946,13844.61669757977214761865289
1721620799999,2024-07-22 03:59,14640.12775124555874554437486,19094.88082519028875171472295,13771.82910810719234015352725
1721635199999,2024-07-22 07:59,14544.18944382837238748296496,18886.20118783211430899434088,13621.32050459315426597604313
1721649599999,2024-07-22 11:59,14597.64934353898975974299098,19002.48416993960901667047470,13705.18872226408807317900124
1721663999999,2024-07-22 15:59,14489.93089015382422348049224,18768.18101831685123967225175,13536.19935369837831039283541
1721678399999,2024-07-22 19:59,14592.23347134608407823952429,18990.70386783067981425884023,13696.69226883990850447543359
1721692799999,2024-07-22 23:59,14446.12971181949486385568100,18672.90714642205515565189001,13467.48379720328548516352099
1721707199999,2024-07-23 03:59,14432.91034560549948696065584,18865.02921629993740143426050,13606.05038092757808259175103
1721721599999,2024-07-23 07:59,14432.91034560549948696065584,18836.61807865633173263804231,13527.15474198876780177290855
1721735999999,2024-07-23 11:59,14432.91034560549948696065584,18836.61807865633173263804231,13766.62160439559841094811482
1721750399999,2024-07-23 15:59,14432.91034560549948696065584,18836.61807865633173263804231,13525.35365047949471347629974
1721764799999,2024-07-23 19:59,14432.91034560549948696065584,18836.61807865633173263804231,13535.72950373943750475024180
1721779199999,2024-07-23 23:59,14432.91034560549948696065584,18836.61807865633173263804231,13635.49431168786856952761681
1721793599999,2024-07-24 03:59,14335.11498436934954405537964,18836.61807865633173263804231,13501.78284420596429707285400
1721807999999,2024-07-24 07:59,14330.96856162107983130884688,18799.23696715218807079805875,13495.24409894403808521342636
1721822399999,2024-07-24 11:59,14363.09713070048706660234018,18869.81528620573881798029979,13545.90958618315496033976987
1721836799999,2024-07-24 15:59,14251.96306949536590340784560,18625.68193529098368321390805,13370.65555149823445565235600
1721851199999,2024-07-24 19:59,14123.17567551168326857990919,18342.76868882207508535124631,13167.56290674607121664127116
1721865599999,2024-07-24 23:59,14055.66595423895662811390589,18194.46695040893406403091138,13061.10273688273367145693731
1721879999999,2024-07-25 03:59,14043.24037289656732123850945,17280.82133799314691870655302,12405.23134836461406153315050
1721894399999,2024-07-25 07:59,14043.24037289656732123850945,17254.91216521495569870075322,12419.09192215336782798966178
1721908799999,2024-07-25 11:59,14043.24037289656732123850945,17254.91216521495569870075322,12421.67609692754225902392660
1721923199999,2024-07-25 15:59,14043.24037289656732123850945,17254.91216521495569870075322,12303.35221560094937136410428
1721937599999,2024-07-25 19:59,14043.24037289656732123850945,17254.91216521495569870075322,12231.30855523002583949975184
1721951999999,2024-07-25 23:59,14043.24037289656732123850945,17254.91216521495569870075322,12433.34403757457226581500107
1721966399999,2024-07-26 03:59,14043.24037289656732123850945,17254.91216521495569870075322,12671.12727096186498810424692
1721980799999,2024-07-26 07:59,14043.24037289656732123850945,17254.91216521495569870075322,12729.03627840131928355390848
1721995199999,2024-07-26 11:59,14043.24037289656732123850945,17254.91216521495569870075322,12712.82645481786148888442918
1722009599999,2024-07-26 15:59,14043.24037289656732123850945,17254.91216521495569870075322,12744.77625202583627258079417
1722023999999,2024-07-26 19:59,14043.24037289656732123850945,17254.91216521495569870075322,12819.83478296662997398512223
1722038399999,2024-07-26 23:59,14043.24037289656732123850945,17254.91216521495569870075322,12821.47925782292279373419984
1722052799999,2024-07-27 03:59,14043.24037289656732123850945,17254.91216521495569870075322,12705.54378045427900142422833
1722067199999,2024-07-27 07:59,14043.24037289656732123850945,17254.91216521495569870075322,12812.47380027655735225115579
1722081599999,2024-07-27 11:59,14043.24037289656732123850945,17254.91216521495569870075322,12836.35783985604830574966393
1722095999999,2024-07-27 15:59,14043.24037289656732123850945,17254.91216521495569870075322,12846.38130564678549279166079
1722110399999,2024-07-27 19:59,14043.24037289656732123850945,17254.91216521495569870075322,12768.19044164638642043670872
1722124799999,2024-07-27 23:59,14043.24037289656732123850945,17254.91216521495569870075322,12721.24459991555092331423123
1722139199999,2024-07-28 03:59,14043.24037289656732123850945,17254.91216521495569870075322,12676.96124128537999149978416
1722153599999,2024-07-28 07:59,14043.24037289656732123850945,17254.91216521495569870075322,12637.76792387706778748010112
